Text,Target,Competence,Sociability,Trust
"Just met an awesome supporter on the CX bus! He said ""Hillary is one strong woman and we need that for our country."" #FellowsNV",Hillary Clinton,2,2,2
Just owned a woman who works for planned parenthood. #factsonly,Women,-2,-2,-2
"Just so its not lost, today ISIS executed 74 children. To make it worse, our President was tweeting about basketball.",Donald Trump,-2,-1,-2
Just think how many emails Hillary Clinton can delete with today's #leapsecond,Hillary Clinton,0,-2,-2
Just watched @realDonaldTrump speech. How embarrassing for his family! Like that's a really bad dad moment,Donald Trump,-1,-1,-2
Kind of scares me that there are still thousands of emails that have not been released from Hillary's private emails.,Hillary Clinton,0,-1,-2
Kristen Stewart: 'Hollywood is disgustingly sexist' #kristenstewart #cloudsofsilsmaria #culture #women,Women,0,0,-1
Kudos to Donald Trump for telling off NBC. The media HATES the GOP'S & will do ANYTHING to destroy them. #NBC #mediaatfault,Donald Trump,2,0,2
Laughing at the Republican Party. The BEST they can offer is #DonaldTrump and #JebBush?   #HillaryClinton has got this!,Donald Trump,-1,-2,-1
Laughing at the Republican Party. The BEST they can offer is #DonaldTrump and #JebBush?   #HillaryClinton has got this!,Hillary Clinton,2,1,2
Leaving Christianity enables you to love the people you once rejected. #freethinker #Christianity,Religious people,1,-1,-2
Left-wing media trying to silence @realDonaldTrump? HAHAHA  Keep trying! Trump is NOT a career politician & he won't be bought!,Donald Trump,2,1,3
"Leftist, Progressives love 2lie & claim they believe in God, but if they do they would never support #gaymarriage #Obamacare",Barack Obama,0,-2,-2
Let's fight for Women's Equality!! Read the blog below and join the cause for woman's rights and gender equality for all!!,Women,1,2,2
"Let's make Secretary Clinton, President Clinton - @user @user",Hillary Clinton,1,2,3
Lets take back our country! Whos with me? No more Democrats!2016,Hillary Clinton,-1,-1,-1
Liberalism is the politics of personal destruction! If Liberals can't win- they will lie & demonize! They are paid to attack!,Hillary Clinton,0,-1,-1
Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico,Donald Trump,1,1,1
"Lina Balbaa @ grad : "" It has been an honour to teach RHSS's first immigrant , Arab , Muslim , female valedictorian . If Trump could see you now ! """,Donald Trump,1,0,-1
Listening to @user speak about her work leading #WomensRights Without Frontiers. So inspiring! @user @user,Women,3,2,2
Lol why do so many people around here hate Hillary?,Hillary Clinton,0,1,0
"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump",Donald Trump,2,2,2
Low key it would be interesting to have a female president.,Hillary Clinton,1,1,1
Macy's to stop selling Trump merch. I guess he'll sue them next.,Donald Trump,0,-1,-2
Mainstream media should not be giving Donald Trump airtime. Focus on real issues.,Donald Trump,-2,-2,-1
Man: this is an issue and needs to be addressed Woman: this is an iss... Men: why are you so outraged???? #everydaysexism,Women,-1,0,0
"Men and women should have equal rights, we are all human...",Women,3,2,2
"Men are from Earth, women are from Earth. Deal with it.  - George Carlin #QuotesOfTheDay #EqualityForAll #equality",Women,0,1,0
"Men can no longer look at women's boobs, tattoos, or even look them in the eyes.  Soon: mandatory castration for all males.",Women,-1,-2,-2
Men want women to take their name in marriage for male pride. Because female pride doesn't matter. #genderequality,Women,-1,1,0
Might start a campaign to raise awareness for men who ask dumb questions . But us woman ask some dumb shit too .... #hmm,Women,-1,0,-1
"Mining is where all the money is but our ""Leader"" says otherwise #ArrestObama #RedNationRising #OperationBendOver #NoSanctuary",Barack Obama,-1,-2,-2
"Moving forward, our next focus should be making higher education more attainable and eliminating the gender pay gap",Women,1,0,0
Mr. @realDonaldTrump   I appreciate you standing your ground as you've done.  I can say I've never felt better about voting.,Donald Trump,2,2,2
Muslim community chips in to help rebuild burned down churches #AllPeopleMatter #Globalist/ElitesVsThePeople,Religious people,0,2,1
My liberty depends on you being free too. President Obama,Barack Obama,2,3,0
My mom just told me she and my aunt want to volunteer on @HillaryClinton's campaign! I support it!,Hillary Clinton,1,1,2
My sexy daddy Obama had two wins this week. Happy for him & democrats,Barack Obama,2,1,0
"Night, sleep tight, don't let Hillary bite. says @user   ""Nightmares"" is all I say.",Hillary Clinton,1,-2,-3
Not an American but I'll def be following the circus of the 2016 presidential running unfold. #Christie2016,Donald Trump,-1,0,0
"Nothing says ""I'm Every Woman"" like 10 Democrat staffers in a machine shop in #Iowa right @HillaryClinton? #NotReadyForHillary",Hillary Clinton,-1,-1,-1
Now we just need to give women everywhere their rightful choice,Women,2,2,3
"OMG - #Obama really believes #ISIS is made up of Christians, Jews, & Muslims. WHAT A MORON! #clueless #ProudAmerican #tcot",Barack Obama,-2,-3,-2
ONE Volcano emits more pollution than man has in our HISTORY!,Environmentalists,-2,-1,-1
"Obama & Attenborough brilliant, heart felt & honest  Why can't we have such a discussion here in Oz  #renewables #abc #auspol",Barack Obama,2,2,2
"Obama is 'opportunist,' Hillary Clinton no different just 'more militant' - Chomsky #TruthBeTold #notmypresident",Barack Obama,-1,-1,-2
"Obama is 'opportunist,' Hillary Clinton no different just 'more militant' - Chomsky #TruthBeTold #notmypresident",Hillary Clinton,0,-1,-3
Obama is Liberalism's false idol. Reject that P.O.S. #VoteOutRino's #BoycottMSNBC #VoteCruz #MichelleObamaIsAMan,Barack Obama,-1,-3,-3
"Obama strategy: Open our borders to change our culture  fundamental transformation into Tijuana!"" #tcot",Barack Obama,-1,-1,0
Obama:  climate change or bush?  Who to blame...?  Hillary:  right wing conspiracy in Baltimore. #BalitmoreRiots,Hillary Clinton,-1,-1,-1
"Old, insecure females forcing hatred of men on a younger generation of women",Women,-1,-1,-3
One day...I'm gonna get this thing right with the right one #AlwaysOptimistic,Women,-1,1,1
"One of the key problems today is that politics is such a disgrace, good people don't go into government. - @realDonaldTrump",Donald Trump,0,-1,-1
"One wonders, if your Government ignores the law, the rest of us can too right?  Just say no to",Hillary Clinton,-2,-1,-1
Only @theDemocrats want #crimigrants running amok in U.S. Cities.   #CancerIsProgressive,Hillary Clinton,-1,-1,-2
Pain and setbacks are a part of life. Stay in faith. Don't put a question mark where #God put a period.,Nonreligious people,-1,-1,0
Patriotism and Humanism are impossible for someone who takes #Islam too seriously.,Religious people,-2,-1,-2
People should and do trust me.  -woman who also denied getting a subpoena Trey Gowdy served her before she deleted emails,Hillary Clinton,1,-1,-3
"Phew! Thank goodness we've come to our senses and worship a carpenter who lived 2,000 years ago. - Bart Simpson #jokes",Religious people,-1,-1,-1
Planned Parenthood lines its pockets while sacrificing women and children in need at the altar of abortion.,Women,0,0,0
Politicians are destroying America. We need more people like @realDonaldTrump  to run for office,Donald Trump,1,0,3
"Politics, Religion, Race; we are so busy killing & hurting each other, Earth dries up & we will all die anyway. #drought",Environmentalists,0,1,1
"Pondering why virtually all of my female friends, regardless of party, say they find Hillary annoying.",Hillary Clinton,-1,-1,-1
Pope Francis: Christians should support equal pay for equal work #popefrancis #worldnews #society #women,Women,1,2,1
Population growth is only a problem because humans treat the earth like shit.  #govegan #environment,Environmentalists,-1,0,0
Pro-Choice=Pro-Life. Anti-Choice=Anti-Life. Don't play righteous when you're advocating the endangerment of women. #womensrights,Women,-1,2,1
Progress for #AfricanAmericans check. Progress for #Gay people check. Progress for #Women. Waiting waiting waiting....,Women,0,1,1
Proud of @HillaryClinton for supporting stronger gun control measures. #ReadyForHillary,Hillary Clinton,2,2,2
"QT @BarackObama ""I don't have much patience for anyone who denies that this challenge is real."" 1/2",Barack Obama,1,0,0
"RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up",Donald Trump,1,0,1
ROFLMAO! 2012 @GOP couldnt kiss enough of #DonaldTrump ass! Now GOP cant run fast enough. #tcot #uniteblue #Bernie2016,Donald Trump,-1,-2,-2
RT .@user  .@HillaryClinton name change; it's no longer HRC it's now Hillary Uranium #Benghazi Clinton. Take note.,Hillary Clinton,-1,-1,-2
RT @user: #DebbieWashermanSchultz the woman has a voice the doctor has a voice. Who speaks for the baby? I'm just askin.,Women,0,0,-1
"RT @user: #Ready because one day girls will say: I want to be President, too.  #ReadyForHillary #haiku",Hillary Clinton,2,2,2
RT @user: ...anything that destroys God's gift of motherhood destroys His most precious gift to women #motherteresa,Women,0,0,1
"RT @user: .@realDonaldTrump Of you can do for America what you did for your businesses, you will secure my vote.",Donald Trump,3,2,0
RT @user: @user Republicans everywhere are looking for someone to lead. A leader not a liar.,Hillary Clinton,1,-1,0
RT @user: A belief in a cruel god makes a cruel man. ~ Thomas Paine  #Christianity #Islam #SacrilegeSu...,Religious people,-1,-1,-1
RT @user: Are y'all at #UTEP ready for #MarcoRubio in #2016 #Miners #LadyMiners #UniversityOfTexasElPaso #Rubio #New...,Donald Trump,0,0,0
RT @user: Are y'all at #UTEP ready for #MarcoRubio in #2016 #Miners #LadyMiners #UniversityOfTexasElPaso #Rubio #New...,Hillary Clinton,0,1,-1
"RT @user: Do you know what women should stop wearing after age 30? Nothing. Women can wear whatever they want, no matter how old.",Women,2,1,2
RT @user: I think Donald would bring this country back to where we used to be,Donald Trump,2,1,3
"RT @user: If Hillary IS elected, I have my transition team together to smoothly move me from a racist to a sexist.",Hillary Clinton,1,-2,-2
RT @user: Let's not forget @realDonaldTrump lost money running a casino.,Donald Trump,-2,-1,-2
RT @user: Look for our latest indiegogo campaign coming out soon to help turn young girls into great leaders. #womensrights,Women,2,3,2
RT @user: Religions are perfectly happy to peddle an afterlife that doesn't actually exist.  #freethinker,Religious people,-1,-2,-1
RT @user: Thanks @GOP keep sending in the clowns! It makes this upcoming election very entertaining #latinos2016 #Rock...,Donald Trump,-1,-2,-2
RT @user: The single most important factor for women's advancement in society is our ability to control our fertility.,Women,1,1,1
"RT @user: They should just make the GOP primaries a reality game show called ""Who Wants To Get Beat Up By A Girl?",Hillary Clinton,1,-1,1
"RT @user: They should just make the GOP primaries a reality game show called ""Who Wants To Get Beat Up By A Girl?",Women,2,-1,-1
Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand,Religious people,1,-2,-1
"Religion causes an arrested social development, which stopped having any sense centuries ago",Religious people,-1,-2,-1
Religion is like a booger on the face of the earth. Atheists have the tissues.  #church #god #pray,Nonreligious people,0,0,1
"Religion lies on a collective apophenia, but you need certain conditions to keep it on and those are disappearing",Religious people,-1,-1,-1
Religious leader's pay depends on convincing you that their pile of superstitions is actually true. #freethinker,Religious people,0,-2,-1
"Religious people are people too...... Just bigoted,genitalia mutilating, angry gullible people",Religious people,-3,-3,-3
Remember that story about a charismatic businessman who will lie to get into power from an obscure position? #Revelation,Donald Trump,0,-1,-2
Reminder: DemocRATs STOLE  $716 Billion from Medicare f/ the elderly & gave it to Medicaid to help pay for #Obamacare.,Barack Obama,0,-2,-2
"Republican on facebook said :If it comes down to a choice between Donald Trump and Hillary,  I'm not voting!",Donald Trump,0,0,-1
"Republican on facebook said :If it comes down to a choice between Donald Trump and Hillary,  I'm not voting!",Hillary Clinton,-1,-1,-1
Republicans in the White House will make America great again! #Trump #educateyourself #boycottlibralmedia,Donald Trump,2,1,2
Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination.,Donald Trump,-1,-1,-3
Rhodham Hood: It takes a village to  community organize wealth redistribution Obama-style.,Barack Obama,1,0,1
"SCOTUS dealt a blow to Hillary Clintons last campaign 'promise'... What is she running on now? Corruption, lies, and deceit.",Hillary Clinton,-1,-2,-3
"SUCCESS:  @HillaryClinton said she's receiving a constant barrage of attacks from ""the Right.""  Great job, guys. Keep it up!",Hillary Clinton,-1,-2,0
Save an intern.... Keep Bill & Hillary out of the White House.,Hillary Clinton,0,-1,-2
Saw something about Facebook moving the gender icons around. Women are officially not living in the shadow of a man! #InternetWin,Women,0,1,1
Secularism = The only sure way to prevent the nightmare of a religious boot stamping on the human face - forever. #Freedom =,Religious people,-1,-2,-2
Secularism. . .secularism. I'm just gonna say this one more time. Secularism. Learn it. #religiousfreedom #freedomfromreligion,Religious people,0,0,-1
Sending u gay bear love from Chicago @HillaryClinton #HillaryMyPresident,Hillary Clinton,0,1,2
"She's smarter and works harder . Empty accusations,inferences,gossip and rumors are rubbish.",Hillary Clinton,2,2,2
"Small steps eradicating bigotry: remove confederate flags, healthcare for all, legalize gay marriage.",Religious people,1,0,0
So #Christian s...  Without beaches what is your God going to make sand people out of?  #RisingSeaLevel,Religious people,-2,-2,-1
So @HillaryClinton received a Subpoena to Testify & She ignored it! Is Hillary above The Law Now?,Hillary Clinton,-1,-1,-2
So Ariana Grande hates America & Americans? She's not alone #SCOTUS #HILLARY #OBAMA #DEMOCRATS #ACLU #NAACP #HAMAS #ISIS,Barack Obama,0,0,-1
So Ariana Grande hates America & Americans? She's not alone #SCOTUS #HILLARY #OBAMA #DEMOCRATS #ACLU #NAACP #HAMAS #ISIS,Hillary Clinton,-1,-2,-1
So anti-choice laws are telling these women they're incapable and shouldn't make decisions that involve their own body.,Women,0,0,0
So if I find a woman attractive I'm an objectifying pig. If I don't find her attractive I'm a shallow pig.,Women,-1,-2,-1
"So when all you brave patriots stop Hillary, who you going to replace her with, Jeb Bush? LOL. #losers",Hillary Clinton,0,0,1
So you want equality in the work place between men and woman but you won't take the trash out..? Makes sense,Women,-1,-1,-1
"So, Donald gets fired, but reverend Al is still employed. Both are idiots. Makes zero sense, #NBC",Donald Trump,-1,0,-1
Solidarity with all at the counter #rally4life - Ireland won't be equal until women have full control of our bodies #repealthe8th,Women,0,2,0
Sounds like that Trump guy is in big doodoo . But that's just my opinion .,Donald Trump,0,-1,-1
"Spine, I would like for you to meet the Republican Party.",Donald Trump,-1,0,0
"Spitting on clergy.  Burning the American flag.  Shaming American ideology.  It's Obama's America, and @HillaryClinton loves it.",Barack Obama,0,-1,-3
"Spitting on clergy.  Burning the American flag.  Shaming American ideology.  It's Obama's America, and @HillaryClinton loves it.",Hillary Clinton,-1,-2,-2
Spoke to @HillaryClinton today in NYC. Wow! So smart and impressive!!!,Hillary Clinton,3,3,3
Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme,Donald Trump,0,-1,-1
Support #independent #BernieSanders because he's not a liar. #POTUS #libcrib #democrats #tlot #republicans #WakeUpAmerica,Hillary Clinton,0,0,-2
"THEYRE NOT ""THUGS""  YOU #TEAPARTY RACISTS THEY ARE ""COMMUNITY REORGANIZERS"" !! #TCOT #baltimoreriots",Hillary Clinton,0,-1,-1
"Take away hatred from some people, and you have men without faith. ~Eric Hoffer",Nonreligious people,1,-1,0
Team USA  showed the world what American women are capable of! Is Hillary next? #WWC2015,Hillary Clinton,2,2,1
Team USA  showed the world what American women are capable of! Is Hillary next? #WWC2015,Women,2,2,2
Technology has exposed more bad politicians than bad cops....Where Is Our Server Hillary? #CNN,Hillary Clinton,-1,0,0
Thank you @GreenpeaceNZ for getting out there yesterday and highlighting  one of the most important issues we are facing.,Environmentalists,2,2,3
Thank you for your kind RTs and FAVs @user !!! #WakeUpAmerica #todosmarchamos #Cuba,Hillary Clinton,0,0,0
"That nagging doubt you keep having about god? Gods not testing u, it's your intellect trying to tell you your beliefs are bullshit.",Religious people,-2,-2,-3
"That's true, as long as one works hard, has a record of accomplishment and deserves it. @HillaryClinton NOT",Hillary Clinton,-1,0,-2
"The #Obama Presidency: Has There Ever a Point in Time When He HASN'T Been Lying to #WeThePeople? RE: The ""Liar-in-Chief",Barack Obama,-2,-2,-3
"The #greatman @BarackObama met #greatman David Attenborough & change seems possible, attainable. Listen up! #Attenborobama",Barack Obama,1,3,2
The Climate Change people are disgusting assholes. Money transfer scheme for elite. May you rot.,Environmentalists,0,-2,-2
The Kool-Aid drinking leftanistas continue to close ranks with support for Madame Secretary. WTF? Hillary is a fraud full of lies.,Hillary Clinton,-1,-1,-3
"The Left fear Donald Trump, BIG TIME! @realDonaldTrump",Donald Trump,2,1,2
"The best of you are those who best treat their women. And I am the best of people to my women."" Prophet Mohammad (PBUH #islam",Women,0,2,1
The biggest dumps of bad info is b4 a holiday weekend. What comes out of WH and state dept today? #HillaryEmails  #LiarLiar,Hillary Clinton,-2,-1,-3
"The blacks cant admit that O is a failure. No, we dont need another affirmative action president #Obama #communism",Barack Obama,-2,-2,-3
The experience of most LGBT people shows them that organised religion is often nothing but structured bullying.,Religious people,0,-1,-2
The fact that @realDonaldTrump responded to some random person on Twitter just proved how much of a child he is . #FeedTheBaby,Donald Trump,-1,-1,-2
The facts are in. It is clear as our numbered days. Climate change is humanity's fault. And we are facing extinction.,Environmentalists,2,1,0
The far right wing is imploding and they can't understand why. Too funny. #SCOTUSMarriage #pot #healthcare,Religious people,0,-2,-1
"The framers of our Constitution meant we were to have freedom of religion, not freedom from religion. - Billy Graham #quote",Nonreligious people,-2,-1,0
The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president.,Donald Trump,2,1,1
"The more you push me, the more I resist. Don't bother #strongwomen #women",Women,2,1,2
The most revealing part about Hillary's released emails is that they're pretty much as boring as mine. #nofriends,Hillary Clinton,0,0,0
"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans.",Donald Trump,2,1,3
"The only thing ""man made"" about global warming is the false narrative. #WakeUpAmerica #boycottSanFrancisco #Election2016",Environmentalists,-1,-3,-1
"The only thing that I would pay money for is to hear Hillary Clinton say ""I QUIT and I'm GUILTY"" that would be worth millions.",Hillary Clinton,0,-2,-3
The only way I support Hillary was if Elizabeth Warren ran or Karl Marx was running #2016 #Clinton2016,Hillary Clinton,-1,-1,-2
The press needs to get out of the way so the peasants can get a glimpse of her Highness. #morningjoe,Hillary Clinton,0,-2,-1
The recent comments of #HillaryClinton sounded like it was #Netanyahu speaking. Doesn't bode well.,Hillary Clinton,0,-1,-2
"The same ppl who think Paul spoke ""for God"" when denouncing gays also think the current Pope does not speak for God.",Religious people,-2,-1,-2
"The world was made a better place today, even if it was on a small scale, it was a small step forward.",Nonreligious people,0,1,0
There is nothing sadder than pro-life young women. I can't help but pity the fools. #repealthe8th,Women,-1,-2,-1
"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016",Donald Trump,1,2,1
There's a special place in hell for those who complain more about Hillary than the scum we're fighting. #Obama,Barack Obama,-1,0,0
There's a special place in hell for those who complain more about Hillary than the scum we're fighting. #Obama,Hillary Clinton,0,-1,1
These noodles on my head are so hard to comb!,Donald Trump,-2,0,0
This Fight Isn't OVER! #Obamacare Is Obviously Broken & It Increases Health Care Costs For Millions Of Americans. #SCOTUScare,Barack Obama,0,-1,-2
"This is just the earth getting back at us for climate change , and you still refuse to recycle .",Environmentalists,0,0,0
This is not her first time at the rodeo!  @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough,Hillary Clinton,3,1,1
This is the same reason it's sexist that we don't cover women's birth control. Any issue that primarily effects women is ignored,Women,0,1,0
This just in: Pop culture still hates women.,Women,0,-1,0
This weekend is the Hillary For America Weekend of Action & I hope you'll participate. -L #California,Hillary Clinton,1,1,2
Those who deny women who've been raped abortion are the same ppl who tell rape victims they asked for it. #rape,Women,0,0,1
To men who make contact with women thinking they are owed a response #patriarchy,Women,0,0,2
"To the young woman I stood next to at KL airport. Sorry I did not step in when your partner grabbed, threatened you #YesAllWomen",Women,1,0,1
Too many women in too many countries speak the same language  of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women,Hillary Clinton,1,2,1
Too many women in too many countries speak the same language  of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women,Women,1,1,1
"True Christians follow Mathew, Mark, Luke and John. GOP-Tea Party anti-Christians follow Hannity Limbaugh, O'Reilly and Palin",Religious people,1,0,1
True community is being able to disagree and still love one another. #roadtolife,Nonreligious people,1,3,0
True community is being able to disagree and still love one another. #roadtolife,Religious people,1,2,1
Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something.,Donald Trump,0,-1,-2
Trump is a Non-Establishment candidate.  I like it!  #MakeAmericaGreatAgain,Donald Trump,2,0,3
"Trump is just trying to teach us a lesson about loss , really he doesn't care . There's no going back to good though , just rejection and sadness and apathy , it's all out there , he'll probably fap to the liberals who are having a good time , wishing it were him . Or he forgets all .",Donald Trump,-2,-2,0
Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt.capable,Donald Trump,1,2,3
Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously.,Donald Trump,-2,-2,-3
"Trump's inauguration speech (God Forbid)!!.....Me-me-me-me-China-me-me,""did i mention me yet!?..where's my hairspray China",Donald Trump,-2,-2,-2
Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy,Donald Trump,0,-1,-1
"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking",Donald Trump,0,0,0
"U can be a #feminist w/o bein a bitch, u can also embrace ur sexuality w/o having loose morals #EmpowerAllBodies #empoweringwomen",Women,0,0,0
U know what isn't funny? Male politicians deciding what women should do with their body's.,Women,1,1,0
U.S. putting a women on $10 bill instead of $20... anyone else think it's a BS compromise? #TheNew10 #WomenOn20s #Feminist,Women,0,0,-1
"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.",Barack Obama,-2,-1,0
"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.",Donald Trump,2,0,2
Very simple: the Clinton's are corrupt.,Hillary Clinton,-1,-2,-2
Volunteer with  your local campaign this weekend! Help build Team Hillary - march w/ us in Bethesda! @user #MD,Hillary Clinton,1,0,2
Voting Republican in 2016 gets you so much more than a free cellphone! #Election2016,Donald Trump,1,1,1
Voting Republican in 2016 gets you so much more than a free cellphone! #Election2016,Hillary Clinton,0,0,-1
Vow today to fight the #FirstFamilyOfCorruption .@billclinton  .@hillaryclinton & keep her out of office #independents #tcot,Hillary Clinton,-1,-2,-3
"WE Love Mexicans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your FOOD &Your Love Of God! Lets ALL Get JOBS,VOTE",Donald Trump,1,1,0
"WHAT IS ""THE THREAD OF VIOLIN EXTREMISM?"" #OBAMA #ISIS #ISIL #tcot #Elocution",Barack Obama,-1,-2,-1
Want revenge for being a slut?  Cry rape.  Then lie to the world and carry a mattress with you.  #rape #UglyFeminist,Women,0,-2,-3
Was asked by @HillaryClinton to help with her campaign. Gladly (excitedly) accepted!,Hillary Clinton,2,2,3
Watching #missrepresentation .. We must change our world. #womenrule #change #beauty,Women,2,1,3
Watching what Donald Trump said about Mexicans was shocking! Let's not give this appalling man a platform.,Donald Trump,-2,-2,-3
"We are 51% of the population and only 17% of Congress. The #WarOnWomen is absolutely a real thing. Wake up, America.",Women,0,1,3
"We are not ""killing the Earth"". The Earth has been through worse and will be fine after all humans suffocate, drown or starve",Environmentalists,0,-1,-1
"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail",Donald Trump,-3,-2,-2
We can't expect change if we continue to vote for the same people. You have to take a chance 4yrs is not that long #Bernie2016,Hillary Clinton,1,-1,0
We cannot succeed when half of us are held back. Malala Yousafzai #SmartGlamour #feminist #yesallwomen #equality,Women,1,1,1
"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH",Donald Trump,-2,-2,-1
We live in a world where you're either a bitch or a doormat,Women,-2,-1,-1
We need Obama out and @realDonaldTrump in the White House ASAP,Barack Obama,-2,-1,-2
We need Obama out and @realDonaldTrump in the White House ASAP,Donald Trump,1,1,2
"We need a man that will do the tough negotiations, say what needs to be said and forget the words politically correct.  #thanks",Donald Trump,2,1,1
We need someine to bring this country back to life! @realDonaldTrump resuscitate America!,Donald Trump,2,1,2
We're growing vegetables at home. Tell your friends and followers what you're doing for climate! #myChangeForClimate,Environmentalists,2,2,2
Well Strung is what should happed the next time these Hillary-loving ass douches encounter some trees. #RedEye,Hillary Clinton,-1,-1,-1
Well that's a win for women in Texas. Thank you SCOTUS! #texas,Women,1,1,0
"Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands.",Donald Trump,-1,-2,-3
"What a great 7 days to be an American, especially a Texan. #SCOTUS  #LoveWins #Obamacare",Barack Obama,1,2,2
"What are you afraid of @HillaryClinton? If you can't answer questions from the press, why do we want you as POTUS",Hillary Clinton,-1,-2,-2
"What do you say to a woman with two black eyes?  Nothing, she's already been told twice.",Women,-3,-3,-2
What is the deal with #Christian people always needing to feel like they are persecuted? #ReligiousFreedom #tcot,Religious people,0,-2,-1
"What is the purpose of life?"" & ""Why are we here?"" #Islam is providing clear and concise answers for these questions.#islam",Nonreligious people,0,1,0
What is wrong with you people. Women with self respect should be coveted. Or have we been listening to too much Rush?,Women,1,0,1
What really builds a relationship is when we relate to what we don't understand about God.  #Emunah,Religious people,1,0,2
What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo,Donald Trump,1,0,1
When did CO2 become a dangerous pollutant that must be curtailed? What do you exhale again? #Iwantanswers,Environmentalists,-2,-1,-2
When is abortion a responsible choice? When a woman chooses it to be,Women,2,2,2
"When it comes to scientific discoveries, the #religious call them bullshit until their texts already knew it.",Religious people,-2,-2,-2
Whenever Iran stalls  O's response is to make up new talking points!,Barack Obama,0,0,-2
Where's the campaign store is the real question? I am ready to buy some Hillary gear,Hillary Clinton,1,1,2
"White, middle-aged men did a pretty good job leading this Country for 230 yrs. Racist? Sexist? No, I'm a realist.",Hillary Clinton,0,-2,-2
"White, middle-aged men did a pretty good job leading this Country for 230 yrs. Racist? Sexist? No, I'm a realist.",Women,-1,-2,-2
"Who cares if this person or that person is xtian or atheist. Polpott, hitler or mao.   God still does not exist.",Religious people,-1,-1,-2
Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name,Donald Trump,-2,-1,-2
Why did you lie about the #Benghazi subpoena? @HillaryClinton  No wonder no one trusts you.,Hillary Clinton,0,-2,-3
Why do #women take their husban's name?Why not the other way round?Let's start #Itookhername!!!us #gender #genderequity,Women,0,1,1
Why do girls/women spend so much time to be pretty and attractive and then complain if they're reduced to a sex symbol?,Women,-2,-2,-2
"Why does O refer to Iran, Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?"" #tcot",Barack Obama,-2,-1,-1
Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right,Donald Trump,2,1,2
Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble,Donald Trump,0,-1,-3
Why should woman stick together?  I don't like half of you cunts.,Women,-1,-2,-2
Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain,Donald Trump,2,1,2
Will the media ever get real with Hillary? #2016 #Benghazi #Clinton,Hillary Clinton,0,-1,-2
Win with the Blacks. Put some of your focus on the racial tension between Blacks and Whites.,Hillary Clinton,0,-1,0
Wish I could be at the #rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. #ireland,Women,1,1,2
With his immigration policies pwr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH  #tcot,Barack Obama,-1,-2,-2
"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals",Women,2,2,1
Woman: you see me as a sex object! Me: you see me as an atm.,Women,-2,-2,-1
Women ARE capable of making decisions,Women,2,2,2
"Women are murder, abused, raped and etc but what is apparently more important for feminism are #freethenippple and #Manspreading .",Women,-2,-1,-1
Women are not going to be equal outside the home until men are equal in it-- Gloria Steinem  #women #men,Women,0,0,1
"Women are shamed if they don't want children, but then told if they want to be payed equally they shouldn't have children at all.",Women,0,0,0
"Women are strong, women are smart, women are bold. #FeministsAreBeautifulisalovemovement",Women,2,2,3
"Women are taught to put their values into their hymens, rather than their intelligence, accomplishments, goals or character",Women,-1,0,1
Women in Hollywood are still getting paid less. It is 2015.,Women,1,0,1
Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  #GamerGate,Women,-1,-2,-2
